country,country_code,date_added,has_expired,job_board,job_description,job_title,job_type,location,organization,page_url,salary,sector,uniq_id,predictions
United States of America,US,,No,jobs.monster.com,"RESPONSIBILITIES:Kforce has a client in Irvine, CA that is searching for a Business Systems Analyst - Sales Operations.Responsibilities: Perform application development and maintenance support of application systems under direct supervision Will work closely with coworkers in a team oriented environment Act as lead on small enhancements and support items Provide analytical and application development support of applications for Sales Operation systems under direct supervision Design, develop and maintain systems Meets with end usersREQUIREMENTS: Must have mainframe application development experience Must have experience adhering to SDLC methodologies Extensive knowledge in mainframe based development Experienced with Hyperion (implementation experience a plus) Experience with Java and Web Services Must be able to communicate effectively with customers and coworkers to enhance customer satisfaction Must be a sound team player with initiative, resourcefulness and high level of professionalismKforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.",Business Systems Analyst Job in Irvine,"Full Time, Temporary/Contract/Project","Irvine, CA 92618",,http://jobview.monster.com/business-systems-analyst-job-irvine-ca-us-179181238.aspx?mescoid=1500123001001&jobPosition=6,40.00 - 40.00 $ /hour,Experienced (Non-Manager),51a9d0a777ef493781750f7e1b8a551b,INFORMATION-TECHNOLOGY
United States of America,US,,No,jobs.monster.com,"First Quality Enterprises, Inc. (FQE), founded in 1988, is a global multi-billion dollar privately held company with over 4,200 employees.  Its corporate offices are located in Great Neck, New York, with manufacturing facilities and offices in Pennsylvania, South Carolina, Georgia, Canada, and China.  FQE is a diversified family of companies manufacturing consumer products ranging from Absorbent Hygiene (adult incontinence, feminine care, and baby care), Tissue (bath and towel), and Industrial (non-woven fabrics, print and packaging materials, thermoformed plastics), serving institutional and retail markets throughout the world.  FQE focuses on private label and branded product lines. Our core business philosophy is built on a proud culture driven by safety and quality, respect, humility, integrity, customer focus, and teamwork.  With leading edge manufacturing technologies and processes and visionary leadership, FQE is positioned to continue significant growth in the coming years.  We are seeking an experienced Product Development Lab Technician for our Nutek Disposables, manufacturing facility located in McElhattan, PA (near the Penn State University campus).      This position is responsible for assisting in the development of new and proprietary materials and products to meet business, consumer and retailer requirements.  This position would perform product and material lab testing, assist with consumer use testing and plant trials, and generate product prototypes when necessary development and innovation of current and new products that meet and exceed customer/consumer needs.  The ideal candidate will also possess the following:·        Bachelors or Associates degree in engineering, textiles or science preferred ·        Two to five years in R&D or college lab testing·        Highly organized and able to manage multiple tasks, hands on mechanical aptitude, experience using basic lab equipment, including high school lab science classes. ·        Attention to detail and strong written and oral communication skills.·        Flexibility to adapt to rapidly changing priorities and workloads·        Proven team player with strong interpersonal skills·        Ability to define problems, collect data, establish facts, and draw valid conclusions.·        Proficiency with computer applications, including Microsoft Office. ·        Knowledge of statistical applications preferred. ·        Knowledge of GMP, FDA, ISO 13485, and other applicable quality standards and regulations is preferred The company’s philosophy and work environment has been created by an ownership that places a premium on integrity, honesty and teamwork. As important as a candidate’s qualifications, is their ability to work closely with their colleagues and strive in a politics and ego free atmosphere.  Excellent compensation program including quarterly incentive, and year end bonus programs.  Benefits include health/dental/vision coverage, life insurance, and 401(k).For immediate and confidential consideration, please visit our website at www.firstquality.com and click on the Careers Tab! E/O/E",Product Development Lab Technician Job in State College,Full Time,"State College, PA 16801",Manufacturing - Other,http://jobview.monster.com/Product-Development-Lab-Technician-Job-State-College-PA-US-165890838.aspx?mescoid=1300092001001&jobPosition=1,,Entry Level,3eedead89220d0bdcbf12c641a1e7a19,ENGINEERING
United States of America,US,,No,jobs.monster.com,"Company DescriptionOne Technologies is a Dallas-based, privately held, direct-to-consumer products company that develops and markets ScoreSense® – an industry-leading online and mobile provider of consumer credit information, identity monitoring, and neighborhood alert services. By providing more than 1 million ScoreSense® subscribers continuous access to credit, identity theft, and family safety features, we strive to make life more secure for our members.Our commitment to building responsive, elegantly designed credit and security products for consumers has ignited a massive surge in growth. Over the past few years, One Technologies has grown from around 30 employees to more than 200, and our annual revenues have skyrocketed to over $200 million.  One Technologies has been recognized numerous times for our success, impressive growth, and progressive company culture by various trade publications and “Best Of” lists, including the Dallas Business Journal, Tech Titans Fast 50, and the Inc. 500. We were recently recognized as the #1 fastest growing company in Dallas on the 2013-14 “SMU 100” list and we were also recently named to the 2015 “Best Companies to Work for in Texas” list, the fourth time we’ve received this honor.One Technologies has been able to accomplish amazing things while maintaining a culture that is friendly and fun, yet driven to achieve greatness.More information about One Technologies is available at onetechnologies.net.Job DescriptionDue to our rapid growth, we have a new opportunity for a Software Engineer (C#).  Our software development team provides analysis, technical design, development, implementation and maintenance of all the companies’ consumer facing eCommerce products and all internal corporate systems.  We are a progressive .Net, test driven, Agile development environment taking advantage of open source technologies when it makes sense.  We are looking for a talented, hands-on developer who is passionate about solving business problems through development of high quality code as we continue to build new online products and Internet marketing solutions for our customers and products.  Here are some of the technologies / frameworks we use (this isn’t a comprehensive list or a list of ‘must haves’, but we are looking for developers with experience and exposure to these or similar).NET 3.0 – 4.0ASP.NETASP.NET MVCADO.NETnHibernate (ORM)Castle Framework (IoC, AOP)            Windsor (IoC)            Dynamic Proxy (AOP)           ActiveRecord (nHib integration)Rhino CommonsRhino MocksMbUnitWCFGit.js & associated frameworksResponsibilitiesDesign and implement software applications for new software development projectsWork with the business stakeholders to understand, gather and analyze requirementsUse test driven development (TDD) methodology to develop softwareUse Object-Oriented analysis and design techniques along with effective use of design patterns.Design and develop domain data models and database schemas to support business requirements.Re-factor current application design and/or implementation to support application enhancement requests.Support software applications to resolve any defects and issues reported.Develop high-level system narratives, storyboards and user interface prototypesGuide and assist less experienced developers in the area of Object-Oriented Analysis and Design, and Test Driven DevelopmentKeep up with the latest developments in the .NET framework/communityContribute and adhere to development standards and best practices in software developmentConduct design and code reviewsDevelop prototypes or demos for any strategic business initiatives. Develop complex SQL stored procedures and ad-hoc queriesResolve application performance and scalability issues by identifying the bottle-necks, memory leaks and key areas of improvement.Qualifications5+ years industry experience developing business applications, preferably with enterprise level, web-driven ecommerce systemsProven experience solving complex problems combining business analysis with hands technology expertiseLanguages Experience:  C#, T-SQL, JavaScript, HTML required; Java, Ruby, Python is desirableTechnologies/Frameworks Experience:  .Net Framework 3.0 – 5.x, ASP.NET, ASP.Net MVC required.  NHibernate, IoC based Framework, AOP Framework, Web Services (SOAP/WSDL or ReST/WADL), WCF desirableDatabase Experience with SQL Server 2008/12 requiredDesign Skills with experience in Object Oriented Design (OOD), Design Patterns, Database Design, Data modeling requiredTesting experience with Unit Testing, Integration Testing, TDD (Test Driven Development) is highly desirableExperience with any testing frameworks such as NUnit, MbUnit and NMock requiredOther skills in refactoring, requirements gathering/analysis, Software Configuration Management Tools (SVN, Git or Mercurial) is a plusExperience with Agile Development methodology is a plusDegree preferred; Computer Science, MIS, or Math preferredAdditional InformationOne Technologies offers attractive compensation, 100% company-paid health and dental insurance, short term and long term disability coverage, paid health club membership, tuition reimbursement and flexible working hours in a casual, open, creative environment. ",Senior Software Engineer (C#/.js) Job in Dallas,Full Time,"Dallas, TX",All,http://jobview.monster.com/Senior-Software-Engineer-C-js-Job-Dallas-TX-US-164752986.aspx?mescoid=1500127001001&jobPosition=13,,Manager (Manager/Supervisor of Staff),765427a033e6dd66cf185ea02f7831b7,INFORMATION-TECHNOLOGY
United States of America,US,,No,jobs.monster.com,"Reynolds and Reynolds is looking for experienced sales professionals to join our sales team. Our superior software solutions, our award-winning sales, service, and support have made us one of the most recognized and respected companies in the automotive industry.As an Outside Sales Account Manager, your primary focus will be to promote the sale of Reynolds’ solutions at automotive dealerships within your territory.  You will serve as the subject matter expert for our core software solutions, ERA and POWER, and be responsible for building and maintaining relationships with our current customers as well as finding new accounts.  In addition, you will work closely with area sales specialists to drive market share growth and show how our suite of solutions can help car dealerships deliver superior results. In this role, you are eligible to receive a company car for both business and personal use. You will also be provided with an iPad, iPhone, laptop and home office equipment.Training:Our training consists of time with experienced representatives in the field, online courses completed in your home office, and classroom instruction at Reynolds University, our award-winning internal learning institution in Dayton, Ohio. You will complete six different courses at Reynolds University throughout your first year. Topics covered will include training on sales techniques, negotiations, dealership operations, and in-depth product training on our Dealership Retail Management System. Requirements:High School Diploma or equivalent; Bachelors preferred but not required3+ years related experienceStrong customer relationship skillsStrong presentation skillsPersuasiveness and sales-closing abilitiesExcellent oral and written communication skillsAutomotive industry experience is a plus (Sales Associate, Sales Manager, Internet Sales Manager, or F&I Manager) Benefits:We strive to offer an environment that provides our associates with the right balance between work and family. We offer a comprehensive benefits package including:Medical, dental, vision, and life insurance401(k) with up to 6% matchingCompany car for business and personal useWorking remotely with an iPad, iPhone, laptop, and other provided home office equipmentProfessional development and trainingPromotion from withinPaid vacation and sick daysEight paid holidaysReferral bonusesAssociate discounts for cell phones, cars, computers, entertainment, and much moreReynolds and Reynolds encourages applicants of all ages and experience to apply, as we do not discriminate on the basis of age.",Outside Sales Account Manager Job in Knoxville,Full Time Employee,"Knoxville, TN",AllAutomotive Sales and Repair ServicesBusiness Services - Other,http://jobview.monster.com/outside-sales-account-manager-job-knoxville-tn-us-171209107.aspx?mescoid=4100683001001&jobPosition=10,,Sales/Retail/Business Development,569767487ca05f9ac550e28066919415,SALES
United States of America,US,,No,jobs.monster.com,"Position Summary ""Together, we improve people's everyday lives and well-being."" As a Giant Eagle Team Member, you will be part of a team that emphasizes building lifelong relationships with our customers by focusing on understanding and exceeding their needs. As a member of our meat team, your primary responsibility will be to ensure our customers are provided with the freshest product possible Job Responsibilities Provide exemplary customer service by greeting customers in the department and ensuring their orders are filled to meet their expectations. Meat team members are also expected to make suggestions to our customers to enhance their shopping experience. Become familiar with products in the store to answer questions and make suggestions to customers. Smiles and greets customers in a friendly manner, whether the encounter takes place in the team member's designated department or elsewhere in the store. Properly handle products and equipment in accordance with food safety and safety guidelines to ensure a safe shopping environment. Cut meat to be sold to customers by taking the product out of the cooler and cutting meat into smaller sizes to be packaged for sale in accordance with Giant Eagle policies and procedures. Make ground meat by putting coarse ground into grinder then traying meat. Accurately record and assist in preparation of special orders to ensure the customer is delighted with the finished product. Assist in maintaining meat cooler and freezer efficiency by unloading deliveries. Rotate and check code dates on products to ensure customers safety. Education and Training Required No High School diploma required Experience Required 1 to 3 years Experience Desired Age Requirement At least 18 years of age Shift 1st Shift - 6a - 3p 2nd Shift - 2p - 10p Competencies Required Adaptability Customer Focused Gets Things Done Interpersonal Skills Problem Solving Respect for Self and Others Numeric Computation/Reporting Written Communication Takes Direction Work Environment Cold Prep Rooms Cooler Freezer Physical requirements Communication (verbal) Bending Carrying Up to 50 pounds Grasping Hearing (auditory) Lifting Up to 50 pounds Pulling Pushing Reading Reaching Sight or Peripheral Vision Standing Twisting Unloading Walking Weighing Equipment Used Auto Wrapper Cardboard Baler Compactor Electric/Manual Jacks Grinder Ice Machine Knives Manual Wrapper Meat Tumbler Pressure Hose Safety Cutter Saw Scale Labeler U-Boats",Journeyman Meat Cutter (Full-Time) Cleveland West Giant Eagle Job in Broadview Heights,Full Time Employee,"Broadview Heights, OH",Food and Beverage Production,http://jobview.monster.com/Journeyman-Meat-Cutter-Full-Time-Cleveland-West-Giant-Eagle-Job-Broadview-Heights-OH-US-164907559.aspx?mescoid=5100923001001&jobPosition=12,,Food Services/Hospitality,74618fe19ebfc764acd58d22b144827c,CHEF
United States of America,US,,No,jobs.monster.com,"A global, rapidly growing, privately held food processor seeks a promotable Plant Manager for a state-of-the-art facility located in a mid metro IA location commutable to Sioux City, IA BS Degree is required, with demonstrated experience with Continuous Improvement / Lean Manufacturing practices, etc.  Will consider all food backgrounds, but any poultry, egg processing, pet food, dry dairy,  food additives, or spray drying experience is a plus.  Candidate will be responsible for all manufacturing activities of smaller facility with P&L responsibility within a High Performance Work Team environment.  Requires a broad based knowledge of managing a food manufacturing plant including TPM, SPC, TQM, HACCP, sanitation programs, Preventive Maintenance programs,  MF / RO water treatment, supply chain initiatives, material & manpower budgeting / scheduling, cost / benefit analysis, capital projects, vendor & outside contractor selection & supervision, cost savings projects, root cause analysis, etc. Our client will consider Operations / Production Manager, or Supply Chain Managers in large plant or Plant Manager in a smaller facility with spray drying experience directing both hourly and salaried reports.  Opportunity is open due to promotion.  ",Plant Manager-Food Processing Job in Sioux City,Full Time,"Sioux City, IA 51101",Food and Beverage Production,http://jobview.monster.com/Plant-Manager-Food-Processing-Job-Sioux-City-IA-US-164762596.aspx?mescoid=1100015001001&jobPosition=6,"115,000.00 - 120,000.00 $ /yearBonus potential 50%",Manager (Manager/Supervisor of Staff),256298cf38a16a11a92f2d70a84c81f0,CONSTRUCTION
United States of America,US,,No,jobs.monster.com,"Are you an experienced software developer who craves more variety in your work? In this role, you'll work with development teams to design and build secure solutions, participate in and coordinate penetration testing activities, and generally solve security challenges at massive scale. You will ensure that our services, applications, and websites are designed and implemented to the highest security standards. You will be responsible for analyzing the security of applications and services, discovering and addressing security issues, and quickly reacting to new threat scenarios. Bottom line, you love to write/read cod and have a strong curiosity in exploring and testing software with unintended use cases and improving the ability of software to withstand attacks.Responsibilities Read and understand (debug) code written by others, enabling ability to troubleshoot and determine a root causeProvide significant secure coding contributions to multiple groups throughout Esri, including the software security teamDevelop elegant solutions to complex business problems and apply appropriate technologies while following security engineering best practicesFoster constructive dialogue and seek resolution when confronted with discordant viewsParticipate fully in the planning of the software security team's work and constantly seek opportunities for process improvementBecome a sought-out security resource while having an understanding of the application of information security in a broad range of technical areasUtilize a combination of troubleshooting, technical, and communication skills to handle a mix of disparate tasks which may include project and software development workPerform application security reviews and penetration testing as well as project/research work as neededLead security training and outreach to internal development teamsProvide security guidance documentation and security tool development; facilitate delivery and improvement of security metricsMinimum of two years of experience with any combination of the following: threat modeling experience, secure coding, identity management and authentication, software development, cryptography, system administration, and network securityPossess self-drive to keep moving things forward even in the face of ambiguity and imperfect knowledge (avoid “analysis paralysis”)Intermediate knowledge and understanding of security engineering, system and network security, authentication and security protocols, cryptography, or application securityKnowledge of relational databases such as SQL Server, Oracle, PostgreSQL, or DB2Experience with various platform architectures including server, desktop, mobile, Linux, and WindowsExperience developing middleware software components using core Java, Servlets, JSP, EJBsProficient with development frameworks and languages (e.g., Java, C/C++, .NET, C#, Python, Perl, Objective C, Swift, etc.) and in writing secure codeExperience developing code in a popular Java IDE, i.e. Eclipse/IntelliJ IDEAFundamental understanding of web services including SOAP and RESTBachelor's in computer science or related field, or equivalent work experienceRecommended Qualifications Good understanding of cloud computing platforms and services such as Amazon S3, SQS, EC2 and Azure services such as Blob Service, Table Service, etc.Knowledge of common application security and code analysis tools, (e.g., Fortify, Coverity, AppScan, WebInspect, Veracode, Acunetix)Extensive knowledge of the OWASP Top 10 and CWE Top 25Experience implementing security solutions at the business division levelExperience exploiting web and web services security vulnerabilities including cross-site scripting, CSRF, SQL injection, XML/SOAP and API attacksAn understanding of network and web-related protocols such as TCP/IP, UDP, IPSEC, HTTP, HTTPS, routingInformation security certifications (GPEN, OSCP, OSCE, OSWE, CEH, SSCP)Our passion for improving quality of life through geography is at the heart of everything we do. Esri's geographic information system (GIS) technology inspires and enables governments, universities, and businesses worldwide to save money, lives, and our environment through a deeper understanding of the changing world around them. Carefully managed growth and zero debt give Esri stability that is uncommon in today's volatile business world. Privately held, we offer exceptional benefits, competitive salaries, 401(k) and profit-sharing programs, opportunities for personal and professional growth, and much more. Esri is an equal opportunity employer (EOE) and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law.PI94670730Apply Here",Software Security Engineer Job in Redlands,,"Redlands, CA 92373",Computer Software,http://jobview.monster.com/software-security-engineer-job-redlands-ca-us-168970883.aspx?mescoid=1500125001001&jobPosition=7,,Security/Protective Services,8918f2a7e5750b7b02c1a2ff42bde34c,INFORMATION-TECHNOLOGY
United States of America,US,,No,jobs.monster.com,"Job DescriptionAs an Army National Guard Intelligence Analyst, you will play a key role in the interpretation and exploitation of intelligence gathered from or about the enemy. Intelligence Analysts provide Army personnel with information about enemy forces and potential battle areas, and use information derived from all intelligence disciplines to determine changes in enemy capabilities, vulnerabilities, and probable courses of action.Your training may enable you to supervise, coordinate, and participate in the analysis, processing, and distribution of strategic and tactical intelligence. Specific duties of the Intelligence Analyst may include: preparation of all-source intelligence products; providing Intelligence, Surveillance, and Reconnaissance (ISR) Synchronization support; processing incoming reports and messages; determining the significance and reliability of incoming information; establishing and maintaining systematic, cross-reference intelligence records and files; integrating incoming information with current intelligence holdings; and the preparation and maintenance of graphics.By joining the Army National Guard, you will be preparing yourself for a rewarding civilian career. The skills you learn as an Intelligence Analyst will help prepare you for a future with Federal Government agencies, such as the Central Intelligence Agency or the National Security Agency. The training you receive in collecting, recording, analyzing and distributing tactical and technical intelligence information will prepare you for other fields, such as research or business planning.Earn while you learnGet paid to learn! In the Army National Guard, you will learn valuable job skills while earning a regular paycheck and qualifying for tuition assistance.Job training for an Intelligence Analyst requires 10 weeks of Basic Training, where you'll learn basic Soldiering skills, and 13 weeks of Advanced Individual Training and on-the-job instruction, including practice in intelligence gathering. Part of this time is spent in the classroom and part in the field.Requires military enlistment. Applicants must meet minimum qualifications. Actual MOS assignment may depend on MOS availability. Benefits subject to change.Benefits/RequirementsBenefitsPaid trainingA monthly paycheckMontgomery GI BillRetirement benefits for part-time serviceLow-cost life insurance (up to $400,000 in coverage)401(k)-type savings planStudent Loan Repayment Program (up to $50,000, for existing loans)Healthcare Benefits AvailableRequirementsHigh School Diploma or GEDMust be between the ages of 17 and 35Must be able to pass a physical exam and meet legal and moral standardsMust meet citizenship requirements (see NATIONALGUARD.com for details)Most non-prior service candidates will earn between $196.26 and $254.91 per drill weekend.Programs and benefits are subject to change.This position may qualify for a bonus, ask your National Guard recruiter for the most up-to-date information.stLight.options({publisher:'dc1d43a6-e554-4b53-8d4f-9e82edc64815',embeds:true});",F Intelligence Analyst Job in Buffalo,Full Time Employee,"Buffalo, NY 14204",,http://jobview.monster.com/35f-intelligence-analyst-job-buffalo-ny-us-178728912.aspx?mescoid=3300585001001&jobPosition=7,,Entry Level,bce9771f38aab9d422b121187a2c1c9c,INFORMATION-TECHNOLOGY
United States of America,US,,No,jobs.monster.com,"Role Summary This position will be responsible for the project management of key efforts which support IT Vendor Management strategy and goals. This role will require collaborating with TIAA Strategic Sourcing, Business Management, and IT delivery unit managers across the IT organization.ResponsibilitiesVendor Management Related Responsibilities:Support efforts in achieving contract spend efficiencies, contract consolidation, and pricing-term optimizationProvide visibility, analytics and recommendations around vendor spend and performance to help facilitate buy/hold/sell decisionsFacilitate vendor continuous performance improvement through effective and efficient vendor governance frameworksMinimize risk of vendor engagementsBuild strong relationship with organization partners (e.g., Sourcing) to facilitate respective goal achievementProject Management Related Responsibilities:Working with technology managers to support the execution and implementation of projects (e.g., scope, schedule, budget, and quality management).Ensuring overall project tracking, planning, coordination and status reporting to the various stakeholders (including Senior Management) using effective communication channelsProvide support upon request to specific projects in the production of key deliverablesProvide clear, concise and accurate senior management updatesEnsuring compliance with TIAA Operational Risk requirements throughout the project lifecycleRequired Skills (Minimum knowledge, skills and abilities to enter the job):Bachelors degreeIT Vendor Management experience Contract management, labor sourcing, software/hardware strategy and implementationConsulting experience, with ability to identify opportunities and facilitate Target operating Model discussionsIT Project and Program ManagementExcellent communication skillsStrong analytical skills and attention to detailOperating with sensitivity and respect within difficult situationsSound knowledge of Microsoft Office Suite ( Word, Excel, PowerPoint and Outlook)Self-organized and structuredAbility to multi-task and work under pressure to deliver resultsAdvanced Excel Macros, VLookups, Pivot Tables, Charts, etcDesired Skills (Preferred not required):PMI CertificationExperience working within Financial Services industryExperis is an Equal Opportunity Employer (EOE/AA)",Project Manager-Insurance/Int Job in Iselin,Full Time Temporary/Contract/Project,Project Manager-Insurance/Int,"Iselin, NJ",http://jobview.monster.com/Project-Manager-Insurance-Int-Job-Iselin-NJ-US-166659962.aspx?mescoid=1300093001001&jobPosition=3,,IT/Software Development,4ffa5186205a0ab41b0767de7ef6f854,INFORMATION-TECHNOLOGY
United States of America,US,,No,jobs.monster.com,"STAFF REGISTERED NURSE HospiceHospice of Cincinnati PT, nights (#83699)This position applies the nursing process in providing direct and indirect holistic care to patients and their families. The position also collaborates, in a collegial manner, with physicians and other health care team members in meeting the patient’s needs. This position may delegate certain aspects of care to those under their direct supervision, within the scope of nursing practice.MINIMUM REQUIREMENTS:DEPARTMENT SPECIFICS: Current Ohio RN License; minimum of 1 year Hospice or Home Health experience; communication skills and organized; must pass a math proficiency test; highly developed nursing critical thinking skills are required as the Support Team nurse tends to end-of-life patients in need in the community after normal business hours; flexibility is required; when there are no visits, the Support Team nurse assists either by making pro-active community visits to hospice patients or assists with case manager follow up visits.  *Reliable transportation is important as staff is required to visit hospice patients in their homes within the five counties served. The counties are Hamilton, Butler, Warren, Clermont, and parts of Brown County. EDUCATION: Associate's Degree or Diploma in Nursing; new hires required to obtain BSN within 5 years of hire; BLS/CPR (Basic Life Support for Healthcare Providers); Registered Nurse with current licensureEXPERIENCE: Up to 1 year Clinical in NursingSPECIALIZED KNOWLEDGE: Knowledge, judgment, and skills derived from the principles of biological, physical, behavioral, social, and nursing sciences to meet complex health care needs at various stages of the life cycleApply online to job #83699 at TriHealth.com.",STAFF REGISTERED NURSE Hospice Job in Cincinnati,Part Time Employee,"Cincinnati, OH 45242",Healthcare Services,http://jobview.monster.com/STAFF-REGISTERED-NURSE-Hospice-Job-Cincinnati-OH-US-164234739.aspx?mescoid=2900498001001&jobPosition=7,,NursingGeneral/Other: Medical/Health,5710e8a45475f7bb078dfeb711ec2720,HEALTHCARE
United States of America,US,,No,jobs.monster.com,"RESPONSIBILITIES: -Observes automation in operation and troubleshoots to locate root causes of trouble.-Dismantles devices to gain access to and remove defective parts.-Adjusts functional parts of devices and control instruments.-Repairs or replaces defective parts. Installs special function and structural parts in devices.-Assist Electrical Support personnel in advanced troubleshooting.-Troubleshooting of automated machinery.-Initiates work order for parts for machines.-Programming of Allen Bradley PLCs, HMI's, Vision Systems and networking.-Troubleshoot electrical panels and components.-Engineer MTBF improvements.-All other duties as assigned.-Associate's degree (A. A.) or equivalent from two-year College or technical school; or six months to one year related experience and/or training; or equivalent combination of education and experience.-Ability to read and interpret documents such as safety rules, operating and maintenance instructions, and procedure manuals.-Ability to write routine reports and correspondence.-Ability to speak effectively before groups of customers or employees of organization.-Ability to work with mathematical concepts such as probability and statistical inference, and fundamentals of plane and solid geometry and trigonometry.-Ability to apply concepts such as fractions, percentages, ratios, and proportions to practical situations.-Ability to apply common sense understanding to carry out instructions furnished in written, oral, or diagram form.-Ability to deal with problems involving several concrete variables in standardized situations.https://loopapply.com/apply/62/E5FC199FA62BA4F18E2B005056984D64 ""> $('span#TrackingJobBody a').each(function (i, v) { if ($(v).attr('href')) { var href = $(v).attr('href').toLowerCase(); if (href.match(""^http"")) { switch (true) { case /facebook/.test(href): $(v).attr('mns_rt', 'NonJob-Facebook'); break; case /linkedin/.test(href): $(v).attr('mns_rt', 'NonJob-Linkedin'); break; case /twitter\.com/.test(href): $(v).attr('mns_rt', 'NonJob-Twitter'); break; case /plus\.google\.com/.test(href): $(v).attr('mns_rt', 'NonJob-GooglePlus'); break; case /youtube/.test(href): $(v).attr('data-track', 'Client-Social-Youtube'); break; case /http[s]?\:\/\/([a-z0-9\-\.]{1,}\.[a-z]{2,})[\/]?$/.test(href): $(v).attr('data-track', 'Client-Link-Homepage'); break; default: $(v).attr('mns_rt', 'jobcustomapplyonline'); break; } } } });",Electrical Technician Job in Ottumwa,Full Time,"Ottumwa, IA 52501",,http://jobview.monster.com/Electrical-Technician-Job-Ottumwa-IA-US-165828877.aspx?mescoid=4700805001001&jobPosition=3,,Installation/Maintenance/Repair,b3c8182541b734833ad95cf7a54f84e5,ENGINEERING
United States of America,US,,No,jobs.monster.com,"Palgrave Macmillan is a division of Springer Nature, specializing in cutting-edge academic books in the Humanities and Social Sciences. We publish monographs, journals, textbooks, professional and reference works, in subjects ranging from Political Science, Economics and History, to Literature, Linguistics and Business. The list contains original works by many of the foremost scholars, writers and editors in the world, including Nobel laureates and internationally recognized experts. Palgrave Macmillan aims to be the publisher of choice for academics around the world, offering a best in class author experience and a committment to supporting research. We have editorial teams in London, New York, Shanghai, and New Delhi. The Editorial Director is responsible for the management, strategy and growth of the Economics, Business, Finance, and Management programs. You will contribute to the overall success of the publishing unit by setting the teams in New York and London up to successfully attract top authors, deliver the program in a timely and efficient manner, and working to make our research more discoverable. Job Duties Manage and oversee a team of approx. 15 publishers, editors, and editorial assistants in New York and London. Lead and manage the Economics, Business, Finance and Management team to maintain exisiting book commissioning strengths, as well as develop new products and areas that fit the strategic objectives for the Business Unit in order to achieve the goals. Translate the strategic direction of the Global Publishing Unit into  actions and goals for the Publishing team. Run regular meetings for the global EBFM teams and share communications regarding policies, workflows, and protocols. Attend quarterly Editorial Directors Meetings to work with counterparts in the Management, Economics and Political Science Publishing Unit in order to refine and implement the business vision within the Palgrave and Springer teams. Work closely with Palgrave Macmillan Editorial Directors within and outside of the MEPS unit to keep editorial efforts coordinated. Actively look for opportunities for innovation and work closely with Marketing and Sales to drive usage and sales. Ensure efficient distribution and use of resources. Follow development in the publishing industry and academic community. Other duties as required. Job Requirements Minimum of 7 years experience within the publishing industry, including demonstrated managerial ability. Monograph commissioning and publishing program management experience. Excellent English language skills, communication, and interpersonal skills. In-depth knowledge of e-publishing and existing and new business models. Strong people management skills and leadership ability; Ability to travel regularly. Experience with reference or textbook publishing programs preferred. Project management experience helpful. Strong negotiating and acquisition ability. We offer a comprehensive benefits package that includes: - Medical, Dental and Vision - Life and AD&D - 401(k) - Flexible Spending Accounts - Transit Accounts - Tuition Assistance - Summer Hours Springer Nature is an Equal Opportunity Employer that complies with the laws and regulations set forth in the following EEO Is The Law Poster: http://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf.   Additional Information:Position Start Date: 2016-04-22Position End Date: 2017-04-23",Editorial Director of Business,Full Time Employee,"New York, NY 10013",Printing and Publishing,http://jobview.monster.com/Editorial-Director-of-Business-Finance-Economics-Job-New-York-NY-US-166982416.aspx?mescoid=1100013001001&jobPosition=10,,Editorial/Writing,5c2240712894d005428ce5c07f1566c7,PUBLIC-RELATIONS
